time,open,high,low,close,volume,dxy_close,tnx_close,vix_close
2026-02-12 12:00:00+00:00,5086.5,5088.39990234375,5078.2998046875,5083.7998046875,767.0,96.81900024414062,4.171999931335449,17.40999984741211
2026-02-12 12:15:00+00:00,5083.7998046875,5086.2001953125,5081.89990234375,5084.2998046875,527.0,96.84500122070312,4.171999931335449,17.3799991607666
2026-02-12 12:30:00+00:00,5084.60009765625,5090.7998046875,5076.2001953125,5079.5,849.0,96.927001953125,4.171999931335449,17.3700008392334
2026-02-12 12:45:00+00:00,5078.89990234375,5080.2001953125,5070.60009765625,5074.2001953125,1530.0,96.93800354003906,4.171999931335449,17.440000534057617
2026-02-12 13:00:00+00:00,5074.39990234375,5087.7001953125,5073.10009765625,5087.5,1396.0,96.92900085449219,4.171999931335449,17.5
2026-02-12 13:15:00+00:00,5087.10009765625,5096.5,5084.10009765625,5086.7001953125,1931.0,96.89800262451172,4.171999931335449,17.469999313354492
2026-02-12 13:30:00+00:00,5087.10009765625,5100.2998046875,5082.5,5098.5,1810.0,96.84700012207031,4.154000282287598,17.219999313354492
2026-02-12 13:45:00+00:00,5098.60009765625,5106.7001953125,5097.60009765625,5098.2001953125,1718.0,96.81199645996094,4.164000034332275,17.239999771118164
2026-02-12 14:00:00+00:00,5098.2001953125,5101.10009765625,5084.7001953125,5088.7001953125,2879.0,96.84300231933594,4.166999816894531,17.34000015258789
2026-02-12 14:15:00+00:00,5088.89990234375,5092.2001953125,5078.0,5082.60009765625,2232.0,96.8280029296875,4.164999961853027,17.360000610351562
2026-02-12 14:30:00+00:00,5083.10009765625,5094.7998046875,5076.5,5078.2001953125,2796.0,96.81099700927734,4.164999961853027,17.329999923706055
2026-02-12 14:45:00+00:00,5078.89990234375,5084.60009765625,5061.2998046875,5067.0,3804.0,96.80400085449219,4.156000137329102,17.739999771118164
2026-02-12 15:00:00+00:00,5066.39990234375,5090.0,5061.7001953125,5087.5,3910.0,96.7750015258789,4.150000095367432,17.469999313354492
2026-02-12 15:15:00+00:00,5087.10009765625,5092.10009765625,5084.10009765625,5088.39990234375,2258.0,96.78500366210938,4.145999908447266,17.489999771118164
2026-02-12 15:30:00+00:00,5088.2998046875,5095.2001953125,5087.89990234375,5093.2998046875,1966.0,96.80999755859375,4.144000053405762,18.219999313354492
2026-02-12 15:45:00+00:00,5093.89990234375,5098.0,5082.7998046875,5083.89990234375,2320.0,96.77400207519531,4.1419997215271,18.829999923706055
2026-02-12 16:00:00+00:00,5083.5,5091.60009765625,4965.2998046875,4972.89990234375,12350.0,96.91600036621094,4.136000156402588,19.670000076293945
2026-02-12 16:15:00+00:00,4972.89990234375,4987.7998046875,4900.0,4919.2001953125,21295.0,96.92500305175781,4.126999855041504,20.59000015258789
2026-02-12 16:30:00+00:00,4918.0,4990.7998046875,4915.89990234375,4976.0,11949.0,96.875,4.125,19.860000610351562
2026-02-12 16:45:00+00:00,4974.2998046875,4983.60009765625,4951.2001953125,4976.2998046875,5918.0,96.9010009765625,4.126999855041504,20.030000686645508
2026-02-12 17:00:00+00:00,4974.5,4988.7998046875,4960.5,4980.10009765625,4353.0,96.947998046875,4.125,20.34000015258789
2026-02-12 17:15:00+00:00,4980.0,5004.39990234375,4976.2001953125,4985.5,3822.0,96.92900085449219,4.123000144958496,20.18000030517578
2026-02-12 17:30:00+00:00,4985.2001953125,4996.2001953125,4978.2001953125,4990.0,3127.0,96.95500183105469,4.129000186920166,19.81999969482422
2026-02-12 17:45:00+00:00,4990.60009765625,4992.0,4959.89990234375,4961.5,2665.0,96.96199798583984,4.129000186920166,20.479999542236328
2026-02-12 18:00:00+00:00,4961.7001953125,4972.0,4941.2998046875,4954.0,3664.0,96.98799896240234,4.11299991607666,20.510000228881836
2026-02-12 18:15:00+00:00,4953.39990234375,4955.7998046875,4926.89990234375,4948.5,5490.0,97.00800323486328,4.1020002365112305,20.540000915527344
2026-02-12 18:30:00+00:00,4949.2998046875,4967.0,4945.7001953125,4960.39990234375,2516.0,96.9800033569336,4.1080002784729,19.940000534057617
2026-02-12 18:45:00+00:00,4960.7998046875,4972.39990234375,4953.7001953125,4955.89990234375,1444.0,96.97599792480469,4.105999946594238,19.899999618530273
2026-02-12 19:00:00+00:00,4956.10009765625,4962.0,4947.10009765625,4953.2998046875,1159.0,96.9729995727539,4.1020002365112305,20.020000457763672
2026-02-12 19:15:00+00:00,4953.39990234375,4965.0,4949.60009765625,4951.5,1105.0,96.9469985961914,4.099999904632568,19.979999542236328
2026-02-12 19:30:00+00:00,4952.10009765625,4971.2001953125,4951.5,4966.89990234375,865.0,96.95899963378906,4.104000091552734,19.760000228881836
2026-02-12 19:45:00+00:00,4966.7001953125,4978.2998046875,4963.89990234375,4965.0,1390.0,96.92500305175781,4.1080002784729,19.670000076293945
2026-02-12 20:00:00+00:00,4965.2998046875,4968.39990234375,4952.0,4960.60009765625,739.0,96.94200134277344,4.104000091552734,19.739999771118164
2026-02-12 20:15:00+00:00,4960.7998046875,4960.7998046875,4941.39990234375,4943.2998046875,1044.0,96.9530029296875,4.104000091552734,20.110000610351562
2026-02-12 20:30:00+00:00,4942.5,4948.7001953125,4931.0,4941.10009765625,1364.0,96.92500305175781,4.104000091552734,20.270000457763672
2026-02-12 20:45:00+00:00,4941.89990234375,4945.7998046875,4931.2001953125,4935.10009765625,1484.0,96.91300201416016,4.104000091552734,20.739999771118164
2026-02-12 21:00:00+00:00,4935.7001953125,4943.60009765625,4932.0,4937.39990234375,885.0,96.90799713134766,4.104000091552734,20.829999923706055
2026-02-12 21:15:00+00:00,4936.7001953125,4945.0,4933.39990234375,4940.60009765625,557.0,96.91300201416016,4.104000091552734,20.829999923706055
2026-02-12 21:30:00+00:00,4940.2001953125,4947.0,4938.0,4939.10009765625,479.0,96.927001953125,4.104000091552734,20.829999923706055
2026-02-12 21:45:00+00:00,4937.89990234375,4947.2998046875,4935.7998046875,4941.39990234375,393.0,96.90699768066406,4.104000091552734,20.829999923706055
2026-02-12 23:00:00+00:00,4950.0,4951.5,4907.10009765625,4930.7998046875,788.0,96.9209976196289,4.104000091552734,20.829999923706055
2026-02-12 23:15:00+00:00,4931.10009765625,4948.10009765625,4931.10009765625,4940.2998046875,897.0,96.9209976196289,4.104000091552734,20.829999923706055
2026-02-12 23:30:00+00:00,4939.2998046875,4946.0,4925.5,4933.39990234375,910.0,96.9209976196289,4.104000091552734,20.829999923706055
2026-02-12 23:45:00+00:00,4933.89990234375,4939.7001953125,4924.60009765625,4939.7001953125,411.0,96.9209976196289,4.104000091552734,20.829999923706055
2026-02-13 00:00:00+00:00,4938.5,4967.7001953125,4932.10009765625,4960.89990234375,1262.0,96.9209976196289,4.104000091552734,20.829999923706055
2026-02-13 00:15:00+00:00,4960.10009765625,4966.39990234375,4952.7998046875,4955.39990234375,544.0,96.9209976196289,4.104000091552734,20.829999923706055
2026-02-13 00:30:00+00:00,4955.60009765625,4965.0,4950.60009765625,4959.10009765625,755.0,96.9209976196289,4.104000091552734,20.829999923706055
2026-02-13 00:45:00+00:00,4958.7001953125,4963.2001953125,4945.2001953125,4946.7001953125,582.0,96.90399932861328,4.104000091552734,20.829999923706055
2026-02-13 01:00:00+00:00,4946.7001953125,4986.0,4945.60009765625,4983.7998046875,1720.0,96.96800231933594,4.104000091552734,20.829999923706055
2026-02-13 01:15:00+00:00,4984.2001953125,4998.89990234375,4980.7001953125,4988.5,1225.0,96.99600219726562,4.104000091552734,20.829999923706055
2026-02-13 01:30:00+00:00,4987.7001953125,5001.39990234375,4983.0,4998.89990234375,1248.0,96.99400329589844,4.104000091552734,20.829999923706055
2026-02-13 01:45:00+00:00,4999.7001953125,5007.7998046875,4994.10009765625,4999.7998046875,1336.0,96.98100280761719,4.104000091552734,20.829999923706055
2026-02-13 02:00:00+00:00,5000.2998046875,5003.89990234375,4991.10009765625,4997.5,697.0,96.99400329589844,4.104000091552734,20.829999923706055
2026-02-13 02:15:00+00:00,4996.60009765625,5005.2001953125,4994.7998046875,5005.2001953125,344.0,96.94599914550781,4.104000091552734,20.829999923706055
2026-02-13 02:30:00+00:00,5004.60009765625,5008.39990234375,4992.0,5002.60009765625,989.0,96.94999694824219,4.104000091552734,20.829999923706055
2026-02-13 02:45:00+00:00,5002.2001953125,5011.0,4991.0,5008.0,936.0,96.95700073242188,4.104000091552734,20.829999923706055
2026-02-13 03:00:00+00:00,5007.7998046875,5008.5,4999.0,5001.7001953125,516.0,96.96700286865234,4.104000091552734,20.829999923706055
2026-02-13 03:15:00+00:00,5002.0,5003.2001953125,4992.0,4996.2998046875,407.0,96.95700073242188,4.104000091552734,20.829999923706055
2026-02-13 03:30:00+00:00,4996.60009765625,5002.5,4993.7001953125,4996.0,302.0,96.94300079345703,4.104000091552734,20.829999923706055
2026-02-13 03:45:00+00:00,4995.7001953125,5003.39990234375,4994.39990234375,5001.60009765625,258.0,96.95999908447266,4.104000091552734,20.829999923706055
2026-02-13 04:00:00+00:00,5000.0,5006.7001953125,4994.5,5004.89990234375,447.0,96.9540023803711,4.104000091552734,20.829999923706055
2026-02-13 04:15:00+00:00,5005.5,5016.39990234375,5003.60009765625,5004.10009765625,441.0,96.95899963378906,4.104000091552734,20.829999923706055
2026-02-13 04:30:00+00:00,5004.60009765625,5005.0,4994.39990234375,4996.10009765625,314.0,96.99400329589844,4.104000091552734,20.829999923706055
2026-02-13 04:45:00+00:00,4996.7001953125,4997.2001953125,4991.7001953125,4994.0,213.0,97.01899719238281,4.104000091552734,20.829999923706055
2026-02-13 05:00:00+00:00,4996.10009765625,5001.39990234375,4993.10009765625,4997.2001953125,299.0,97.01899719238281,4.104000091552734,20.829999923706055
2026-02-13 05:15:00+00:00,4997.60009765625,5005.39990234375,4984.10009765625,4999.2001953125,787.0,97.00299835205078,4.104000091552734,20.829999923706055
2026-02-13 05:30:00+00:00,4999.10009765625,4999.10009765625,4978.0,4983.0,1126.0,97.02100372314453,4.104000091552734,20.829999923706055
2026-02-13 05:45:00+00:00,4983.60009765625,4984.2001953125,4963.2001953125,4965.39990234375,1272.0,97.0479965209961,4.104000091552734,20.829999923706055
2026-02-13 06:00:00+00:00,4964.60009765625,4980.89990234375,4964.39990234375,4976.7001953125,934.0,97.03299713134766,4.104000091552734,20.829999923706055
2026-02-13 06:15:00+00:00,4977.2998046875,4980.10009765625,4968.0,4972.39990234375,676.0,97.05400085449219,4.104000091552734,20.829999923706055
2026-02-13 06:30:00+00:00,4971.2998046875,4980.7001953125,4969.39990234375,4973.39990234375,491.0,97.09300231933594,4.104000091552734,20.829999923706055
2026-02-13 06:45:00+00:00,4974.60009765625,4988.0,4969.10009765625,4986.7001953125,981.0,97.0790023803711,4.104000091552734,20.829999923706055
2026-02-13 07:00:00+00:00,4985.89990234375,4987.5,4970.0,4979.10009765625,1245.0,97.13700103759766,4.104000091552734,20.829999923706055
2026-02-13 07:15:00+00:00,4978.7001953125,4996.0,4978.0,4987.39990234375,1367.0,97.11000061035156,4.104000091552734,20.829999923706055
2026-02-13 07:30:00+00:00,4988.0,5001.89990234375,4985.2998046875,4990.2001953125,959.0,97.09200286865234,4.104000091552734,20.829999923706055
2026-02-13 07:45:00+00:00,4990.2998046875,5001.60009765625,4988.60009765625,4994.60009765625,674.0,97.0530014038086,4.104000091552734,20.829999923706055
2026-02-13 08:00:00+00:00,4995.0,5009.5,4991.2001953125,4998.7998046875,1087.0,97.0479965209961,4.104000091552734,20.829999923706055
2026-02-13 08:15:00+00:00,4999.2001953125,5005.89990234375,4996.2998046875,5001.7998046875,589.0,97.04499816894531,4.104000091552734,21.43000030517578
2026-02-13 08:30:00+00:00,5001.89990234375,5005.39990234375,4998.2001953125,5002.5,555.0,97.05000305175781,4.104000091552734,21.360000610351562
2026-02-13 08:45:00+00:00,5003.7001953125,5006.60009765625,4990.0,5001.89990234375,942.0,97.01899719238281,4.104000091552734,21.190000534057617
2026-02-13 09:00:00+00:00,5002.7998046875,5002.7998046875,4996.0,4997.39990234375,721.0,97.0,4.104000091552734,21.09000015258789
2026-02-13 09:15:00+00:00,4997.5,5001.60009765625,4984.0,4984.89990234375,890.0,97.01300048828125,4.104000091552734,20.639999389648438
2026-02-13 09:30:00+00:00,4984.0,4994.39990234375,4981.2001953125,4991.0,586.0,96.99500274658203,4.104000091552734,20.6200008392334
2026-02-13 09:45:00+00:00,4990.39990234375,4997.0,4988.89990234375,4990.10009765625,793.0,97.0250015258789,4.104000091552734,20.68000030517578
2026-02-13 10:00:00+00:00,4990.0,4998.0,4987.39990234375,4992.7001953125,1040.0,97.04499816894531,4.104000091552734,20.59000015258789
2026-02-13 10:15:00+00:00,4993.0,5000.89990234375,4986.7998046875,4997.2001953125,1070.0,97.05699920654297,4.104000091552734,20.549999237060547
2026-02-13 10:30:00+00:00,4998.2001953125,4998.5,4988.10009765625,4989.5,918.0,97.06700134277344,4.104000091552734,20.729999542236328
2026-02-13 10:45:00+00:00,4989.2998046875,4990.7001953125,4967.2001953125,4970.7998046875,1712.0,97.06300354003906,4.104000091552734,21.010000228881836
2026-02-13 11:00:00+00:00,4970.7998046875,4974.2001953125,4961.0,4972.2001953125,1955.0,97.03900146484375,4.104000091552734,21.43000030517578
2026-02-13 11:15:00+00:00,4971.39990234375,4972.2998046875,4952.7998046875,4965.0,1814.0,97.05599975585938,4.104000091552734,21.40999984741211
2026-02-13 11:30:00+00:00,4965.60009765625,4968.7998046875,4955.2998046875,4964.2001953125,1154.0,97.05000305175781,4.104000091552734,21.440000534057617
2026-02-13 11:45:00+00:00,4963.2998046875,4975.0,4959.2998046875,4973.39990234375,760.0,97.06099700927734,4.104000091552734,21.190000534057617
2026-02-13 12:00:00+00:00,4973.10009765625,4984.39990234375,4971.7998046875,4984.0,1383.0,97.0739974975586,4.104000091552734,21.3700008392334
2026-02-13 12:15:00+00:00,4983.10009765625,4993.0,4982.89990234375,4987.5,982.0,97.04499816894531,4.104000091552734,21.149999618530273
2026-02-13 12:30:00+00:00,4987.7001953125,4993.7998046875,4983.60009765625,4985.89990234375,690.0,97.04499816894531,4.104000091552734,21.09000015258789
2026-02-13 12:45:00+00:00,4986.7001953125,4994.0,4983.7001953125,4988.7998046875,871.0,97.02899932861328,4.104000091552734,21.3700008392334
2026-02-13 13:00:00+00:00,4990.0,4996.2998046875,4985.0,4987.5,639.0,97.03399658203125,4.104000091552734,21.850000381469727
2026-02-13 13:15:00+00:00,4987.5,4991.10009765625,4977.10009765625,4988.2001953125,1560.0,97.02999877929688,4.104000091552734,21.420000076293945
2026-02-13 13:30:00+00:00,4988.2001953125,5024.5,4987.0,5005.39990234375,5870.0,97.0,4.078999996185303,20.770000457763672
2026-02-13 13:45:00+00:00,5005.7001953125,5013.89990234375,4993.5,5008.39990234375,2167.0,96.89399719238281,4.085000038146973,20.700000762939453
2026-02-13 14:00:00+00:00,5007.2001953125,5022.0,5006.10009765625,5020.10009765625,2015.0,96.91999816894531,4.085000038146973,21.0
2026-02-13 14:15:00+00:00,5020.2998046875,5029.5,5016.39990234375,5024.10009765625,2156.0,96.9219970703125,4.068999767303467,20.969999313354492
2026-02-13 14:30:00+00:00,5024.5,5036.7001953125,4986.10009765625,5012.89990234375,6369.0,96.93800354003906,4.066999912261963,21.3799991607666
2026-02-13 14:45:00+00:00,5012.5,5028.60009765625,5010.0,5017.39990234375,3285.0,96.99299621582031,4.066999912261963,21.950000762939453
2026-02-13 15:00:00+00:00,5017.39990234375,5034.2998046875,5014.0,5025.0,3696.0,96.91300201416016,4.059999942779541,21.260000228881836
2026-02-13 15:15:00+00:00,5026.2001953125,5034.39990234375,5015.7001953125,5032.2998046875,2148.0,96.94499969482422,4.064000129699707,20.709999084472656
2026-02-13 15:30:00+00:00,5032.0,5043.2998046875,5026.7998046875,5028.7998046875,2755.0,96.9739990234375,4.066999912261963,20.639999389648438
2026-02-13 15:45:00+00:00,5029.5,5032.60009765625,4995.2001953125,4998.7001953125,3405.0,97.08699798583984,4.059999942779541,20.329999923706055
2026-02-13 16:00:00+00:00,4999.0,5019.60009765625,4997.39990234375,5019.60009765625,2196.0,97.02300262451172,4.064000129699707,20.190000534057617
2026-02-13 16:15:00+00:00,5019.0,5056.7998046875,5018.2001953125,5050.60009765625,4702.0,96.93699645996094,4.061999797821045,20.09000015258789
2026-02-13 16:30:00+00:00,5050.7001953125,5051.2998046875,5034.2001953125,5039.39990234375,2980.0,96.9010009765625,4.056000232696533,19.670000076293945
2026-02-13 16:45:00+00:00,5039.5,5041.2998046875,5027.2001953125,5030.0,1313.0,96.91400146484375,4.047999858856201,19.459999084472656
2026-02-13 17:00:00+00:00,5030.0,5045.5,5029.89990234375,5037.5,1315.0,96.81099700927734,4.052000045776367,19.270000457763672
2026-02-13 17:15:00+00:00,5037.2998046875,5041.7998046875,5027.7998046875,5039.5,1045.0,96.84200286865234,4.053999900817871,19.43000030517578
2026-02-13 17:30:00+00:00,5039.5,5051.5,5038.0,5044.7998046875,1681.0,96.85099792480469,4.059999942779541,19.260000228881836
2026-02-13 17:45:00+00:00,5045.0,5046.39990234375,5038.7001953125,5043.5,884.0,96.86299896240234,4.059999942779541,19.350000381469727
2026-02-13 18:00:00+00:00,5043.5,5052.60009765625,5038.0,5051.7998046875,1138.0,96.85800170898438,4.061999797821045,19.149999618530273
2026-02-13 18:15:00+00:00,5051.39990234375,5054.0,5042.5,5044.7001953125,2390.0,96.85299682617188,4.064000129699707,19.25
2026-02-13 18:30:00+00:00,5045.0,5055.2001953125,5042.7001953125,5052.7998046875,1415.0,96.83100128173828,4.064000129699707,19.290000915527344
2026-02-13 18:45:00+00:00,5052.60009765625,5058.89990234375,5049.10009765625,5054.10009765625,1401.0,96.86499786376953,4.065999984741211,19.469999313354492
2026-02-13 19:00:00+00:00,5054.7001953125,5069.10009765625,5053.10009765625,5062.2998046875,1605.0,96.87999725341797,4.064000129699707,19.530000686645508
2026-02-13 19:15:00+00:00,5062.0,5068.0,5059.0,5063.7001953125,863.0,96.8759994506836,4.064000129699707,19.780000686645508
2026-02-13 19:30:00+00:00,5063.89990234375,5065.5,5055.5,5057.2998046875,989.0,96.89600372314453,4.056000232696533,19.899999618530273
2026-02-13 19:45:00+00:00,5057.60009765625,5060.7998046875,5046.39990234375,5046.39990234375,1079.0,96.91500091552734,4.058000087738037,20.25
2026-02-13 20:00:00+00:00,5046.2001953125,5057.10009765625,5045.10009765625,5051.89990234375,1055.0,96.92500305175781,4.056000232696533,20.489999771118164
2026-02-13 20:15:00+00:00,5051.10009765625,5055.7998046875,5049.10009765625,5051.2998046875,1042.0,96.9219970703125,4.056000232696533,21.239999771118164
2026-02-13 20:30:00+00:00,5050.7998046875,5056.39990234375,5046.7998046875,5052.7001953125,967.0,96.9010009765625,4.056000232696533,21.40999984741211
2026-02-13 20:45:00+00:00,5052.2998046875,5056.2998046875,5043.2998046875,5054.0,1123.0,96.86000061035156,4.056000232696533,20.6200008392334
2026-02-13 21:00:00+00:00,5053.89990234375,5057.89990234375,5051.39990234375,5055.0,495.0,96.8550033569336,4.056000232696533,20.6200008392334
2026-02-13 21:15:00+00:00,5055.10009765625,5056.2001953125,5052.10009765625,5055.0,216.0,96.8550033569336,4.056000232696533,20.6200008392334
2026-02-13 21:30:00+00:00,5054.2001953125,5060.60009765625,5052.60009765625,5060.10009765625,263.0,96.88999938964844,4.056000232696533,20.6200008392334
2026-02-13 21:45:00+00:00,5060.0,5067.39990234375,5046.2998046875,5046.2998046875,738.0,96.88200378417969,4.056000232696533,20.6200008392334
2026-02-15 23:15:00+00:00,5046.2998046875,5050.2998046875,5040.2998046875,5048.10009765625,134.0,96.92500305175781,4.056000232696533,20.6200008392334
2026-02-15 23:30:00+00:00,5047.89990234375,5051.60009765625,5036.10009765625,5039.2998046875,450.0,96.9280014038086,4.056000232696533,20.6200008392334
2026-02-15 23:45:00+00:00,5039.0,5040.7998046875,5031.60009765625,5038.5,333.0,96.91400146484375,4.056000232696533,20.6200008392334
2026-02-16 00:00:00+00:00,5038.39990234375,5040.7998046875,5018.2001953125,5035.7001953125,972.0,96.95700073242188,4.056000232696533,20.6200008392334
2026-02-16 00:15:00+00:00,5036.60009765625,5040.2998046875,5027.0,5031.0,313.0,96.96900177001953,4.056000232696533,20.6200008392334
2026-02-16 00:30:00+00:00,5031.7001953125,5033.7998046875,5027.60009765625,5033.10009765625,223.0,96.94499969482422,4.056000232696533,20.6200008392334
2026-02-16 00:45:00+00:00,5032.5,5043.0,5029.7001953125,5035.0,205.0,96.9729995727539,4.056000232696533,20.6200008392334
2026-02-16 01:00:00+00:00,5034.10009765625,5042.5,5026.39990234375,5041.39990234375,372.0,96.9540023803711,4.056000232696533,20.6200008392334
2026-02-16 01:15:00+00:00,5041.60009765625,5051.39990234375,5041.60009765625,5048.7001953125,570.0,96.94100189208984,4.056000232696533,20.6200008392334
2026-02-16 01:30:00+00:00,5049.0,5050.5,5045.10009765625,5049.2998046875,214.0,96.94499969482422,4.056000232696533,20.6200008392334
2026-02-16 01:45:00+00:00,5049.7998046875,5049.89990234375,5044.2998046875,5047.60009765625,231.0,96.93599700927734,4.056000232696533,20.6200008392334
2026-02-16 02:00:00+00:00,5048.39990234375,5051.0,5039.10009765625,5040.89990234375,299.0,96.95899963378906,4.056000232696533,20.6200008392334
2026-02-16 02:15:00+00:00,5041.5,5044.7001953125,5037.5,5038.2998046875,136.0,96.947998046875,4.056000232696533,20.6200008392334
2026-02-16 02:30:00+00:00,5038.7001953125,5040.7998046875,5020.0,5021.60009765625,972.0,96.9520034790039,4.056000232696533,20.6200008392334
2026-02-16 02:45:00+00:00,5022.2001953125,5022.2001953125,5011.2998046875,5014.7998046875,701.0,96.93900299072266,4.056000232696533,20.6200008392334
2026-02-16 03:00:00+00:00,5013.7001953125,5019.5,5007.10009765625,5017.2001953125,737.0,96.93599700927734,4.056000232696533,20.6200008392334
2026-02-16 03:15:00+00:00,5017.5,5018.0,5013.2998046875,5014.2001953125,359.0,96.92900085449219,4.056000232696533,20.6200008392334
2026-02-16 03:30:00+00:00,5014.0,5016.5,5008.0,5010.7998046875,428.0,96.93099975585938,4.056000232696533,20.6200008392334
2026-02-16 03:45:00+00:00,5009.7998046875,5013.60009765625,4986.0,5007.2001953125,1128.0,96.93299865722656,4.056000232696533,20.6200008392334
2026-02-16 04:00:00+00:00,5006.2001953125,5012.2001953125,4988.0,4995.2998046875,1015.0,96.93000030517578,4.056000232696533,20.6200008392334
2026-02-16 04:15:00+00:00,4995.0,4999.2001953125,4991.10009765625,4995.60009765625,438.0,96.93699645996094,4.056000232696533,20.6200008392334
2026-02-16 04:30:00+00:00,4994.10009765625,4997.10009765625,4991.2998046875,4994.7001953125,377.0,96.9749984741211,4.056000232696533,20.6200008392334
2026-02-16 04:45:00+00:00,4994.2998046875,4999.10009765625,4993.10009765625,4994.7001953125,252.0,96.9800033569336,4.056000232696533,20.6200008392334
2026-02-17 05:00:00+00:00,4970.7998046875,4972.2998046875,4945.2001953125,4946.7001953125,939.0,97.14600372314453,4.056000232696533,21.200000762939453
2026-02-17 05:15:00+00:00,4945.89990234375,4946.7998046875,4906.10009765625,4919.2001953125,4285.0,97.11900329589844,4.056000232696533,21.200000762939453
2026-02-17 05:30:00+00:00,4919.89990234375,4921.10009765625,4875.2001953125,4898.5,3885.0,97.12999725341797,4.056000232696533,21.200000762939453
2026-02-17 05:45:00+00:00,4897.10009765625,4919.0,4892.2001953125,4906.89990234375,1283.0,97.11199951171875,4.056000232696533,21.200000762939453
2026-02-17 06:00:00+00:00,4906.7001953125,4914.5,4906.7001953125,4909.89990234375,814.0,97.08000183105469,4.056000232696533,21.200000762939453
